vertex,x,y,z,angle_defect_radians
13814,-0.06281138792428156,0.1781900218680403,-0.059874214256574416,0.11702741904237302
13815,-0.06343036999877649,0.1789505288204959,-0.05989880409986439,0.12237096058370289
13826,-0.06453341947926418,0.1799791420553214,-0.058979385365078296,0.1199579140717022
13827,-0.06539765530419418,0.18038364172015686,-0.05924077531058215,0.12730302597920695
13841,-0.06658312235072959,0.18093453423384284,-0.05826880304529382,0.1114972909785934
13871,-0.07032408495393452,0.18121252787640818,-0.056464650130937634,0.10797144619340238
13931,-0.074133,0.180484,-0.053671,0.3573652924511789
13956,-0.010750764118750148,0.18113400638503477,-0.028666516677731492,0.17181959093404164
14031,-0.011482629644539284,0.18289564793210683,-0.027705074053494354,0.15607323117138128
14118,-0.012330996044843643,0.18395655684551726,-0.02658497739480012,0.17274694071062946
14367,-0.086698,0.109058,0.013347,-0.11043748783968377
14447,-0.01565550032053626,0.18666707017785575,-0.023273480901778228,0.11912182331577792
14565,-0.016011749403524973,0.18691735792077008,-0.022190750257300485,0.11301386358875132
14685,-0.0164197971622517,0.1869422134491893,-0.02092987815952982,0.1122675697868778
15331,-0.020227663410863527,0.18610244004697968,-0.015135090102059963,0.11206860283714692
15468,-0.02089259280518526,0.1855633762039204,-0.014115451921688928,0.1297877513358876
15656,0.04742750539812221,0.07373736548394276,0.014111092985252085,-0.11839614406418819
15798,0.04784577844118199,0.07320910134748493,0.01556119581805847,-0.12134338867335726
16680,-0.06602664322220442,0.035426729675171124,0.028863379168117615,0.14829599877954047
16681,-0.066994,0.035814,0.031306,0.25582666442432056
16735,-0.063119,0.035715,0.018954,-0.31746527513830336
16741,-0.06699640361601546,0.03722995294859322,0.03243506472148515,0.11074489284702149
16766,-0.04016909614789737,0.036579745859678214,0.04277607108739752,-0.21646291007908047
16767,-0.03896662008682023,0.03642825014590699,0.04310565737926215,-0.2537157536891077
16805,-0.061457,0.037208,0.020151,-0.46817508207811565
16806,-0.06451477804073351,0.037713115066140064,0.024830501653795224,0.2702883225330599
16836,-0.04010349551988416,0.03777375926138378,0.04281382927650324,-0.17588107335533332
16837,-0.03881793026897857,0.03776038384050662,0.04290579422530252,-0.13157426983973208
16894,-0.059891056392531526,0.03861202270264145,0.020064306496528767,0.15188839089189998
16924,-0.039347,0.039285,0.042122,0.12885180405791163
16986,-0.05928652769701199,0.03975022024979342,0.01956074530583451,-0.12842696096828188
17105,-0.05563421653387759,0.04847379853171566,0.038700322955198534,0.11934129868535459
17108,-0.03828875096695978,0.04204260949290615,0.042175344375292,-0.12755043678657896
17198,-0.03800308690743088,0.043223908823940865,0.041687444609597495,-0.12990420510654843
17285,-0.07786615231998142,0.1772323414819365,-0.04805061026549318,0.10321848358560559
17890,-0.050021,0.052929,0.015556,0.10149832390485225
17918,-0.028700600708459735,0.053585563252815736,0.03657819102468077,0.1550074069336418
18349,-0.075927,0.108411,0.037642,-0.10626609258996234
18412,-0.07627620157522476,0.17911750720647257,-0.050889510772850935,0.1081958463943335
18822,-0.028741,0.036603,0.05331,0.10093495661736696
19264,-0.04787582099892241,0.03553068349975713,-0.013255676112678657,-0.347892513711182
19328,-0.060322,0.038556,0.021718,0.18838758582509862
19352,-0.078258,0.1764,-0.049032,0.10411927242676611
19353,-0.07723470447540821,0.17777129349461407,-0.05092369174486351,0.11913519314805865
19354,-0.07758027614722464,0.17779978958264434,-0.05008115636225838,0.13030328557295545
19428,-0.07768252267070752,0.1763986788964061,-0.05010589729501774,0.10289555524952321
19429,-0.0764565020389383,0.1778338016507233,-0.05196010234263619,0.1089943345112957
19482,-0.058049931618901415,0.04120653257539525,0.019737850548531374,-0.11019510173187941
19507,-0.078368,0.176339,-0.048085,0.10223561794986458
20082,-0.028592,0.049486,-0.02351,-0.19640394809049555
20119,-0.07332371633411743,0.14295521327234684,-0.007841863329288042,-0.10114731037403313
20200,-0.049895169628354885,0.052930212537702165,0.016657859619510645,0.10156753329581081
20609,-0.05782318384644253,0.06016343995219163,-0.001710102348232204,-0.13686931792800716
20687,-0.032406,0.05963,-0.013405,0.10335739228462959
20705,-0.07205051998685953,0.1413166093879639,-0.007672177040176935,-0.10060683805184145
20776,-0.03306835119051741,0.06103152912956499,-0.014543004667857172,0.10509884057413954
20907,-0.061728695499736704,0.17527158770551038,-0.061345227735647816,0.13488491275561443
22705,-0.04964882497716098,0.035375469672080856,-0.012502069877073524,-0.17672421041138464
22820,-0.017526064137231467,0.18726136355785522,-0.01979181172114096,0.10951628675271274
22866,-0.018490588737862353,0.1868163516623126,-0.02110301027237067,0.10594492300316749
22867,-0.01705918825126701,0.1871784691418889,-0.021540790219802566,0.10735134622923415
22871,-0.04764465983536629,0.04054608000766768,-0.011698575725502697,-0.10841084620420488
22916,0.04730650136343127,0.0719178251937854,0.005735154851621524,-0.10719894623139536
22919,-0.01693097284825401,0.18658819410010294,-0.023011696620099293,0.10709986825723306
22990,-0.07092736026095643,0.03851585039572269,0.0003600531193113086,-0.19196026160849244
23078,-0.0132391663811557,0.1845492318145615,-0.02682684282448687,0.2382928541874758
23191,-0.012225039767333603,0.18271088527719573,-0.028593221774858176,0.1126619567273287
23192,-0.011378298650602964,0.18240355854855383,-0.028436752593993107,0.17027485434819112
23310,-0.06252918498500445,0.03399015161407457,-0.009001577127912944,0.36592628121193993
23657,-0.061290800956656705,0.17354484197138442,-0.06143847840108179,0.16555242971949635
23815,-0.0613540981088328,0.17227561174964534,-0.06176980528167166,0.11890008911588223
23929,-0.060833,0.17151,-0.06109,0.11468313363890137
24047,0.046508926780695,0.07157889021946999,0.004360592079822167,-0.11310931860425533
24048,0.04728649436972533,0.07118880104738684,0.004656885946570864,-0.10601865953290468
24585,-0.035525086658005266,0.03515725510832128,-0.0310133224057759,0.15431290264216202
24601,-0.04259601257874089,0.035774033226995496,-0.02750539891875051,0.18925056476259838
24801,-0.014950551347693613,0.09975624450670847,-0.023741635613693926,0.10458011529327582
25025,-0.06532675540853557,0.17967173571073647,-0.060157934095282986,0.13730306355313382
25088,0.046365,0.070319,0.003506,-0.10664611318741779
25165,-0.06327141415906853,0.17831529995064993,-0.06078578708673729,0.15221091610877457
25166,-0.06262081593609409,0.1778685023478009,-0.060297667819412905,0.12143387990338361
25489,-0.06565,0.033961,-0.007336,-0.1856535805404671
25556,-0.0485587878141634,0.03607172791165003,-0.012382119637222177,-0.1816154505150962
25577,-0.06966838561472076,0.03526409456667822,-0.00433908013739224,-0.10569636122075776
25647,-0.047511276748062756,0.037673798628947146,-0.012307191496784593,-0.10488378933238451
25669,-0.07079595042694803,0.03616684457930145,-0.0012349398211305965,-0.15844151033449339
25670,-0.07166583383440076,0.03634305892765699,-0.00014954652460832864,-0.101026748846199
25749,-0.047635000042656125,0.039053405966794595,-0.011992629144163216,-0.10916575569073328
25882,-0.07155137650298454,0.03823686163485006,0.0007515988157970126,0.2260814179250874
26648,-0.032623,0.050667,-0.011522,0.4020565887262396
26649,-0.03354655492755554,0.05065377958118051,-0.010877682879098235,0.2310659520964582
26763,-0.03265823826861729,0.0518664627122112,-0.010768635999107774,0.21738164372542368
26764,-0.03351736837555807,0.05189341145656089,-0.010310159580576309,0.1677778384798031
26809,0.035337,0.053422,-0.007011,-0.1030499529136365
26877,-0.03275120535069023,0.05337817096668095,-0.010614348739688287,0.18073045428754853
26924,0.036348927319040186,0.05475762577446761,-0.006683518755703861,-0.1023014952153114
28271,-0.00999,0.177238,-0.029514,0.10561101311379728
28891,-0.03572976828228663,0.0770266128972187,-0.019296235546791232,0.15101607786929083
29018,-0.03581565695856575,0.07822333669332646,-0.0196765733331615,0.2129962762617209
29149,-0.03572355995689339,0.08004619477429305,-0.021370280308365474,-0.1354722393596256
29279,-0.03573799690194404,0.08129663900195887,-0.02206200286718324,-0.16707932685418425
29603,-0.012053244417598434,0.18310075457347638,-0.028268268055960902,0.1272835263291041
29724,-0.0661460814177375,0.17971459323587569,-0.05999951770277382,0.1608874458541023
29799,-0.027809379005697896,0.03646956483281765,0.05358567501274352,0.10107089158167837
29801,-0.03271183877006032,0.08728121128893013,-0.025282430506622773,-0.1190522933750584
29818,-0.03628362418227562,0.033954636097654096,-0.030451781280090552,0.1705569544299299
29819,-0.035395,0.033725,-0.03027,0.12647817525400784
29825,-0.040029,0.033988,-0.029546,0.7179862796352929
29935,-0.043302,0.034273,-0.026713,-0.2773767417884221
30056,0.017528,0.034889,-0.013514,0.21499046492930252
30383,-0.048346,0.033897,-0.014368,-0.6147503348701588
30450,0.020399648363234553,0.034672731924668264,-0.0015558495877547641,-0.17637434789555284
30451,0.021397656726978274,0.03500500087208235,-0.0011991350942403241,-0.10062260191344574
30534,-0.0547778568357277,0.03401348468209579,-0.011862406458310748,0.2569977281028075
30536,-0.052866288315944365,0.03362185099476304,-0.011542398672757616,-0.3310589672040526
30626,-0.05770806094103407,0.03347193692173384,-0.010536406282394684,-0.23467398664949635
30627,-0.056642,0.03365,-0.010285,-0.13421466757928546
30722,-0.06144216219278126,0.03364116020386661,-0.009231229929533263,0.23772555948237106
30723,-0.060428805277825536,0.03344923657125197,-0.009197148022768607,-0.16101154759684322
30791,0.009613751913366084,0.03493565521240827,0.003705274865885894,-0.14730184641976396
30826,-0.064121,0.033626,-0.008108,0.8158661174021251
30827,-0.063077,0.033671,-0.007942,-0.8182164282294806
30896,0.007628149212218341,0.03482944942253173,0.005330114377275112,0.12492177443859309
30925,-0.06666180973023321,0.03385191299006986,-0.006852354299193009,0.3841629223631291
31194,0.004439337760170264,0.034250940001508495,0.010545018021755677,0.1444843796551074
31325,-0.07104709288719105,0.0345676413456305,-0.0010706619068144758,-0.13892031485269996
31886,-0.07274706820981558,0.035568396112054194,0.00642171100291573,0.38120807728473194
31991,-0.06799883213930247,0.1099620800452596,0.038211665381962794,-0.10297013150453527
32545,-0.074009863746754,0.10714695998348706,0.03734331804110696,-0.1051040006296231
32546,-0.062783,0.035148,0.01951,-0.4690913178171844
32559,-0.037363173173603,0.03521748344949939,0.02458227682895981,0.13169222064137354
32668,-0.06268772768663261,0.034679446853981596,0.021513155254067665,-0.7659183582832256
32686,-0.03853194643626077,0.03404039111382428,0.027344854197457847,-0.10449724696589557
32794,-0.064064,0.035196,0.022723,0.398622654089539
33167,-0.072774,0.10871,0.038069,-0.11657753382554903
33288,-0.07360021907134788,0.10842867772109813,0.037948591724848914,-0.11436495340476849
33332,-0.065793,0.034915,0.029607,-0.10114865753610902
33872,-0.038956,0.035099,0.042208,-0.15964401732156208
33911,-0.07484132737811931,0.10724486298612058,0.03714922792103635,-0.10883048174189303
33998,-0.03999620207192285,0.03602711482482893,0.04275149598706779,-0.14842586152283288
34059,-0.07569518926330993,0.10751569755348593,0.036724286344964184,-0.10830786814791926
34225,-0.06381668500320073,0.03542658589533223,0.041707419042189955,0.10010852437470652
34300,-0.009648,0.171546,-0.027075,0.10439128653389118
34480,-0.009480087422573051,0.1742698576042412,-0.02845795382983931,0.11957028520882274
34532,-0.063208,0.143892,-0.008371,-0.10742961238013338
34551,-0.048146,0.14427,0.00342,-0.13146216810332145
34702,-0.061336,0.171315,-0.061734,0.10589272290924212
34728,-0.06369312791467759,0.14258957759750185,-0.007862244319190323,-0.10282893048006048
34807,-0.060813510692355424,0.1712658515973527,-0.06091889934933388,0.11163547407662855
