vertex,x,y,z,angle_defect_radians
22866,-0.018511040381637964,0.18688407452994896,-0.02110974207884251,0.10342560324753003
22867,-0.017080456096882794,0.18719791988079748,-0.021617205570312756,0.10611371306981154
22919,-0.016991511276298398,0.18660379277645978,-0.023037587176210062,0.10097881485848914
23078,-0.013240255374044132,0.18454067485995004,-0.026848634751298252,0.23739344152744035
23134,-0.013237453367699093,0.18377868328840705,-0.027978108659420256,0.13546567986147462
23191,-0.012203010657126695,0.18266206515098282,-0.028709040000276416,0.12389897015192397
23192,-0.011363161509020366,0.18239644486996956,-0.028458477670391478,0.12325240060890397
23247,-0.01132085855364707,0.18140209497423582,-0.029319767694596464,0.1237024529348254
23303,-0.011483200145896533,0.18009715714130925,-0.02963779624292599,0.10909040805148318
23309,-0.06140184364769332,0.03433214354139324,-0.009625212085631123,0.10354204793902033
23310,-0.06253173543472332,0.03397357580459824,-0.008989417654480273,0.11335995783713926
23361,-0.010877093054853296,0.17853260920016717,-0.02979666284432233,0.1033565402430987
23630,-0.06017123995772829,0.03474151242396499,-0.010038990070298182,-0.1268067620630311
23815,-0.06142098213120639,0.17221910162538973,-0.061844320377327844,0.10268941596387293
24350,-0.055531326162990835,0.0345265733781982,-0.011859901607014348,0.12208089567792013
24585,-0.035641346892489795,0.03522374029082025,-0.031043747623567357,0.10005778424947687
24724,-0.03703132824268477,0.034669956475524163,-0.03069302945934406,0.113639848489139
25025,-0.06525893307275281,0.17960578985985062,-0.060184221425148926,0.1018024843868166
25026,-0.06430201411604618,0.17947060147552132,-0.06013005044026637,0.1062300524314812
25304,-0.0625098879078217,0.1768726163409036,-0.061211960700625706,0.10460832857466662
25313,-0.056687333755805876,0.03412495911914066,-0.011234855679493467,-0.11861633952848538
25487,-0.06359603231084679,0.03417906567474643,-0.00797851277132226,-0.16211753911741944
25489,-0.06571038356816124,0.03393125878092224,-0.007473517486428135,0.10632811252828478
25556,-0.04854345933279757,0.03613105934778187,-0.012340788328046061,-0.1377445944702289
25579,0.023493144804727705,0.03672499841306765,-0.0016993771527423027,-0.10228112047357285
25647,-0.04755915298419175,0.03762127080094857,-0.012331790100296931,-0.11699046999996154
25669,-0.07073875910025901,0.03634890969367131,-0.0011877759567655998,-0.10252667512050695
25670,-0.07160681216239677,0.03622575838770979,-0.0001888621593316391,-0.12460315888617268
25749,-0.04758546893177673,0.03905608219705785,-0.012107656665074157,-0.10830557661329743
25900,-0.062188439260758774,0.03600074587868926,0.020512089392957625,-0.12472632079569512
26648,-0.032715736613222496,0.05080469249933159,-0.01157786647398154,0.1665360659470283
26649,-0.033671430870485096,0.05070040237925921,-0.01085554356050416,0.18576722150922875
26650,-0.034613352557713285,0.05053828515675695,-0.010694858047877627,0.13957003511473132
26763,-0.03268906609210105,0.05204230807197176,-0.010814976237480005,0.14331481821473036
26764,-0.033622735339931244,0.05197486948706208,-0.01024960637480462,0.13836728413927757
26765,-0.03462765248203625,0.05195154695660952,-0.010124902308160414,0.11659234126812068
26877,-0.032729529515453,0.05341238874674407,-0.010600797850149767,0.12794810997897743
26878,-0.0336134370757755,0.05340540590390858,-0.010125307949132642,0.11999563747555209
28271,-0.009969943899658698,0.1772323758476681,-0.029558484991338438,0.10011885483498073
28501,-0.03576174617928945,0.07252042773199731,-0.0181698840051515,-0.10348882361454015
28891,-0.03572238614955502,0.0768931261778734,-0.01923307586300847,0.10840860642548367
29018,-0.03588156798373111,0.07825153174419391,-0.019647685757213533,0.1240754891849315
29279,-0.035654873351487176,0.08140610467902586,-0.02209996072493568,-0.10886191401420542
29410,-0.035837483033840156,0.0827946868471169,-0.02254237969667035,-0.11305704188585763
29603,-0.012112120697334182,0.18319523180250025,-0.02830733313119304,0.13963339968914013
29674,-0.03677986059722469,0.0856409981602626,-0.022454335667690065,0.1001988044176294
29818,-0.036325626306059254,0.03397025276857475,-0.030493450404479046,0.10891102151815457
29819,-0.035391622649908965,0.033715409204971965,-0.030276186013291566,0.10771368404090387
29820,-0.03448472915256106,0.03351893725891943,-0.029907109081731827,0.10104610963105976
29825,-0.0399613233982937,0.03409318693909343,-0.029416423097857615,0.12983503187589518
29826,-0.03914144522703005,0.03366216233006807,-0.029183755922219546,0.11832475155772326
29878,-0.041787525622729645,0.03395454178043086,-0.028045226885215175,0.11078808202159185
29935,-0.04340225097145952,0.03421253081347922,-0.02677725325639224,-0.10577035086969122
29996,-0.04400571221924332,0.03428153508394125,-0.025007745203466974,-0.10244237554730118
30120,-0.04543162655484005,0.03422743584329308,-0.02152342475045256,0.10438382784494671
30249,-0.046354347682878536,0.034886058019106395,-0.018531042294535255,-0.12190139396256072
30250,-0.046014949067438506,0.033777694394596026,-0.017387835715397336,-0.11679430394386081
30316,-0.047261156236024754,0.03441354161228108,-0.01640247245159093,-0.22739409777359632
30383,-0.04850363906958083,0.03384674132133619,-0.014495220693475041,-0.2653895924718379
30450,0.020425183811430714,0.0346884772777055,-0.00151623650543499,-0.13217512935421993
30451,0.021365031216452876,0.03502086479206773,-0.001235763727324637,-0.1351323401176936
30534,-0.05476348829275694,0.03407892807860997,-0.011930851879392693,0.22098208377155726
30535,-0.05382045925121795,0.03387049054118009,-0.01168105154005785,-0.11062608487280201
30536,-0.05286851719152718,0.0336359721922148,-0.011569506886623615,-0.24383896992408882
30626,-0.05770855888951886,0.03348880531218945,-0.010558314361085994,-0.17691402551504187
30722,-0.06142276501164452,0.03367979823243897,-0.009294469731474395,0.20743942949415817
30723,-0.06042547254949606,0.033457420495427555,-0.00922346126473514,-0.13688264462641997
30791,0.009547043704677013,0.03514690347707336,0.0035316732714742115,-0.1293528162968416
30826,-0.06408695287550674,0.033748351149537795,-0.008005573573636132,0.15465492415982784
30827,-0.06308452718731802,0.033541377293947294,-0.007968314275165644,-0.16599839315893838
30896,0.007593741466018825,0.03479430944012452,0.0053056274777848345,0.11175742359810292
30925,-0.06669036603775351,0.033892447565593245,-0.006870611989334042,0.10411080107009774
30927,-0.06470376918584936,0.03391419823549506,-0.006545681704394514,0.1181910961390149
31024,-0.06749613407463519,0.03353516547555297,-0.005225498306823509,0.11175160104276993
31325,-0.07101974489068441,0.03460171490932188,-0.0010668185454012326,-0.10986671872753884
31539,-0.07158496669447484,0.03417747596917695,0.002495351488176074,0.1031620516754419
31652,-0.07244671458510206,0.03563905302635654,0.0028364526199785023,-0.11499300162999304
31886,-0.07273188735134467,0.03554413423370134,0.00645190648065649,0.15300726238043794
32126,-0.02711434819252238,0.037577432590126573,0.017436161322548743,-0.13417083980936018
32545,-0.07388193090266235,0.10711557979767963,0.03726677985720702,-0.10217899907995043
32546,-0.06265282216870721,0.03520412206617354,0.01948797379772474,-0.46882003478368417
32547,-0.06209863909326448,0.03451789429267142,0.020229977797224415,-0.11284085905503094
32606,0.010440693305778612,0.03534795844870779,0.03464624989069047,-0.1381615690860154
32668,-0.06274809009788972,0.03472901595434506,0.021536555718387168,-0.5028588712512377
32686,-0.038575961430574145,0.03430639863120177,0.027237790954877956,-0.10446113592604267
32926,-0.06473118353096495,0.03522020330159125,0.0243053476530989,0.10094742209663382
33288,-0.07367659221880116,0.10842450013717807,0.03798724423620069,-0.10564379759437303
33911,-0.07485544425705894,0.1072068834502535,0.0370425031204129,-0.10149696752743309
33998,-0.04010153377399563,0.03598328341938571,0.042804686851059696,-0.10654629055917963
33999,-0.03809699825174765,0.035860206608875934,0.043380203806875,-0.13055030695051206
34000,-0.03726318492879487,0.03558267061051059,0.04386379446502252,-0.11176690712775927
34122,-0.04160305291209699,0.03665801198009622,0.04340086163196794,-0.10232785163889441
34286,-0.009959810086192076,0.17576588286526917,-0.02925553154424407,0.10063487023586326
